tstep,year_vector,month_vector,arrowtooth_juv,arrowtooth_adu,atka,fh_sole,gr_turbot_juv,gr_turbot_adu,kamchatka,north_rockfish,octopus,oth_flatfish,oth_rockfish,pcod_juv,pcod_adu,ak_plaice,pac_ocean_perch,pollock_juv,pollock_adu,nr_sole,rougheye_rock,sablefish,sharks,shortraker_rock,skates,yf_sole,herring,halibut_juv,halibut_adu,lg_sculpins,squids,capelin,sandlance
58,1974,10,0.957929856,0.970385485,0.987636051,0.987636051,0.977629645,0.987559208,0.980666119,1.009011035,1.016910371,0.99077799,0.985721524,0.984960766,0.982392015,1.001509218,0.974686802,0.981215682,0.986580471,0.984548572,0.979261092,0.977757702,1.000231922,1.005492713,1.005492713,0.977179162,0.972637626,0.995048791,0.99871654,1.00040079,0.982650401,0.988899074,0.973885489
59,1974,11,0.96225294,0.974764781,0.983838512,0.983838512,0.974380281,0.984276841,0.977273907,1.0018303,1.013438819,0.990234446,0.985761088,0.986993857,0.984419803,0.995785166,0.970939054,0.97997636,0.985334373,0.985335755,0.975495755,0.979543764,0.996812786,1.001626513,1.001626513,0.97342183,0.969273185,0.997249907,1.000925769,0.993222093,0.980642466,0.985096679,0.970835403
60,1974,12,0.986141238,0.99896369,0.963784936,0.963784936,0.957174109,0.96689591,0.959324639,0.964458714,0.99506522,0.987225109,0.985847281,0.999718308,0.997111069,0.965816636,0.951148408,0.975783589,0.981118678,0.991183658,0.95561223,0.989704097,0.978717052,0.981210365,0.981210365,0.953580578,0.951470863,1.010658386,1.014383671,0.955870495,0.969916176,0.965017458,0.95466683
61,1975,1,1.013017427,1.02618934,0.942790958,0.942790958,0.939072672,0.94861062,0.940466405,0.926299698,0.975752716,0.983792775,0.985678421,1.016502924,1.013851912,0.934907519,0.930429689,0.97520438,0.980536303,1.00017157,0.934796277,1.001568051,0.959697445,0.959836812,0.959836812,0.93280888,0.932767018,1.027749566,1.031537849,0.917747778,0.958450773,0.943996632,0.937623751
62,1975,2,1.02535069,1.038682969,0.933613719,0.933613719,0.931130383,0.940587663,0.9322004,0.909923562,0.96728477,0.982190965,0.985508187,1.024913096,1.022240151,0.921545549,0.921372776,0.976039913,0.981376404,1.004960231,0.925696859,1.007117702,0.951358205,0.950493646,0.950493646,0.923728808,0.924568685,1.036147784,1.039967024,0.901392106,0.95335798,0.934807657,0.930134668
63,1975,3,1.037119446,1.050604749,0.925088751,0.925088751,0.92373609,0.933118268,0.924509396,0.894875711,0.959404292,0.980643404,0.985292225,1.033295045,1.030600239,0.909214981,0.912959582,0.977359718,0.982703425,1.009853295,0.917244181,1.012458228,0.94359766,0.941814545,0.941814545,0.915294101,0.916940645,1.044433458,1.048283238,0.886365655,0.94858112,0.926271787,0.923156037
64,1975,4,1.037969504,1.051465861,0.92448122,0.92448122,0.923208522,0.932585342,0.923960832,0.893809345,0.958842155,0.980530853,0.98527462,1.033913075,1.031216657,0.908339252,0.912360016,0.97747297,0.982817296,1.010217958,0.916641802,1.012845414,0.943044084,0.94119603,0.94119603,0.914693002,0.916396572,1.045041401,1.048893423,0.8853009,0.948238972,0.925663479,0.922657892
65,1975,5,1.027851737,1.041216535,0.931783787,0.931783787,0.929544506,0.938985679,0.930550505,0.906680146,0.965594357,0.981863708,0.985466642,1.026666426,1.023988908,0.918892085,0.919566837,0.976280149,0.981617953,1.005974975,0.923882444,1.008249324,0.949693506,0.948630628,0.948630628,0.92191825,0.922932297,1.037887488,1.041713141,0.898153092,0.952336381,0.932975384,0.928638452
66,1975,6,1.008433349,1.021545657,0.946270547,0.946270547,0.942079276,0.951647761,0.943596894,0.93255698,0.97895923,0.984383395,0.98572692,1.013482749,1.010839613,0.939997574,0.933863656,0.97505387,0.980384969,0.998489439,0.938246359,0.999519992,0.962855268,0.963379312,0.963379312,0.936251627,0.935871879,1.024709948,1.028487028,0.923998017,0.960368601,0.947480671,0.940456992
67,1975,7,0.98690999,0.999742438,0.963163216,0.963163216,0.956639369,0.966355739,0.95876717,0.963314603,0.994494449,0.987127815,0.985846342,1.000165248,0.997556844,0.964894456,0.950534839,0.975713163,0.981047867,0.991408899,0.954995782,0.990037984,0.978154924,0.980577404,0.980577404,0.952965441,0.950917959,1.011120705,1.014847695,0.95472724,0.969580204,0.964394943,0.954163852
68,1975,8,0.97702058,0.989724438,0.971267905,0.971267905,0.963604006,0.973391114,0.966029575,0.978297205,1.001929564,0.988376659,0.985840794,0.994584055,0.991990206,0.976948613,0.958533264,0.976903772,0.982244986,0.988676394,0.963031745,0.985772876,0.985477497,0.988828627,0.988828627,0.960984319,0.958120908,1.005310672,1.009016246,0.96969977,0.973943462,0.972509996,0.960712499
69,1975,9,0.965162659,0.977712333,0.98131383,0.98131383,0.972218481,0.982093083,0.975017507,0.997074869,1.011129495,0.989868678,0.985783576,0.988412753,0.985834999,0.991988334,0.968447474,0.979234291,0.984588247,0.985916891,0.972992482,0.980756111,0.994538345,0.999056185,0.999056185,0.970923879,0.967035258,0.998774062,1.002455542,0.988468335,0.979303551,0.982568768,0.968805605
70,1975,10,0.959605121,0.972082532,0.986157703,0.986157703,0.97636503,0.986281749,0.979345816,1.006211659,1.015559219,0.990567326,0.985737728,0.985737728,0.983166951,0.999279041,0.973227838,0.98071543,0.986077484,0.984842516,0.977795281,0.978447607,0.998901168,1.003987637,1.003987637,0.975716467,0.971328132,0.995892529,0.999563388,0.997602139,0.981869583,0.987418836,0.972698554
71,1975,11,0.969814679,0.982424842,0.977327458,0.977327458,0.968802531,0.978642439,0.971452793,0.989596062,1.007480929,0.989283754,0.98581261,0.990761624,0.988177744,0.986007312,0.964513369,0.97819237,0.983540629,0.986927145,0.969039914,0.98271032,0.990944914,0.994997739,0.994997739,0.966979715,0.963499727,1.001278317,1.004969028,0.980992679,0.977182852,0.978577299,0.96559729
72,1975,12,0.988194202,1.001043347,0.962127631,0.962127631,0.955748489,0.965455809,0.957838473,0.961410802,0.993543574,0.986965191,0.985844259,1.000916594,0.99830623,0.963359325,0.949512832,0.975603402,0.980937506,0.991789772,0.953968978,0.990596572,0.977218451,0.979523095,0.979523095,0.95194082,0.949996864,1.01189685,1.015626701,0.952824896,0.96902011,0.963358033,0.95332582
73,1976,1,1.009777303,1.022907086,0.945246387,0.945246387,0.941194601,0.950754101,0.942675691,0.930712492,0.97801568,0.984210489,0.985713535,1.014361985,1.011716556,0.938498042,0.932852924,0.975088425,0.980419713,0.998976803,0.937230885,1.000119536,0.961926044,0.962336636,0.962336636,0.935238312,0.934958217,1.025596247,1.029376594,0.922155561,0.95980486,0.946455202,0.939623429
74,1976,2,1.031204177,1.044612567,0.929346595,0.929346595,0.927431216,0.936850925,0.92835223,0.902371718,0.963341989,0.981423693,0.985407264,1.029040667,1.026356956,0.915363708,0.9171616,0.976637005,0.98197676,1.007356831,0.92146592,1.00976909,0.947475411,0.946149372,0.946149372,0.919506863,0.920752019,1.040237646,1.044071961,0.893850689,0.950972572,0.930535076,0.926644208
75,1976,3,1.041382244,1.054922976,0.922052875,0.922052875,0.921098975,0.930454369,0.921767562,0.889554985,0.956594538,0.980077914,0.985201235,1.036410675,1.033707744,0.904842899,0.90996351,0.977950518,0.983297454,1.011696424,0.914234048,1.014401602,0.940830705,0.938723779,0.938723779,0.912290367,0.914221258,1.047494321,1.051355384,0.881053094,0.946869062,0.923232028,0.920665683
76,1976,4,1.044241441,1.057819349,0.920031389,0.920031389,0.919341869,0.928679416,0.919941004,0.886023152,0.954722624,0.979697089,0.985136429,1.038523009,1.035814569,0.901937229,0.907968529,0.978378073,0.983727347,1.012952494,0.912229704,1.015707427,0.938987316,0.936665745,0.936665745,0.910290284,0.912409654,1.049564096,1.053432788,0.877526855,0.945725832,0.921207957,0.919005928
77,1976,5,1.035423088,1.048886334,0.926304357,0.926304357,0.924791451,0.934184348,0.925606827,0.897011796,0.960528853,0.98086769,0.985326552,1.032066659,1.029375057,0.910968425,0.91415925,0.977140659,0.982483168,1.009129958,0.918449479,1.011686109,0.944705098,0.943052129,0.943052129,0.916496836,0.918029092,1.043223951,1.047069273,0.88849855,0.949265028,0.927488948,0.924152446
78,1976,6,1.016550802,1.029768659,0.940134885,0.940134885,0.936775893,0.946290513,0.938075483,0.921541194,0.973303562,0.983335831,0.985635558,1.018870971,1.016213783,0.931030935,0.92780844,0.9753817,0.980714592,1.001505426,0.932162726,1.003152393,0.957285499,0.957132716,0.957132716,0.930180929,0.930395669,1.030123683,1.033920718,0.912994918,0.956982016,0.941337162,0.935458742
79,1976,7,1.002297567,1.015330093,0.950989992,0.950989992,0.946153079,0.955762941,0.94783972,0.941086421,0.983304699,0.985170285,0.985779215,1.009536316,1.006903473,0.946922227,0.938521222,0.975001655,0.980332469,0.996328002,0.942925784,0.996792942,0.967134789,0.968184085,0.968184085,0.940921104,0.940079969,1.020716731,1.024479092,0.932518545,0.962958492,0.952206151,0.94429434
80,1976,8,0.985885284,0.998704407,0.963992238,0.963992238,0.957352391,0.967076003,0.959510504,0.964840391,0.995255519,0.987257494,0.985847542,0.999569974,0.996963123,0.966124214,0.951352992,0.97580783,0.981143052,0.991109127,0.955817774,0.989593013,0.978904468,0.981421415,0.981421415,0.953785685,0.951655207,1.010504842,1.014229562,0.956251889,0.970028153,0.965225025,0.954834517
81,1976,9,0.972037406,0.98467647,0.975443756,0.975443756,0.967187278,0.97701078,0.969767504,0.986074703,1.005755892,0.989004131,0.985823479,0.991917468,0.989330574,0.983187037,0.962654365,0.977754189,0.983100052,0.987443547,0.967172186,0.983650571,0.989245957,0.993079979,0.993079979,0.965115957,0.961828235,1.002502869,1.006198093,0.97747302,0.976177897,0.976691188,0.964079811
82,1976,10,0.961047078,0.973543239,0.984892101,0.984892101,0.975282066,0.985187785,0.978215257,1.003819169,1.014402213,0.990386036,0.985750792,0.986417581,0.98384503,0.997371683,0.971978829,0.98030524,0.985665051,0.985106838,0.97654041,0.9790437,0.997761631,1.002699152,1.002699152,0.974464265,0.970206829,0.996628169,1.00030174,0.995210339,0.981200268,0.986151616,0.971681987
83,1976,11,0.959125702,0.971596879,0.986579888,0.986579888,0.976726221,0.986646608,0.9797229,1.007010583,1.015945118,0.990627607,0.985733204,0.985513954,0.98294376,0.999915691,0.973644487,0.980855962,0.986218784,0.98475694,0.978213885,0.97824988,0.99928124,1.004417454,1.004417454,0.976134182,0.971702128,0.995649861,0.999319825,0.998400847,0.982092678,0.987841561,0.973037574
84,1976,12,0.97702058,0.989724438,0.971267905,0.971267905,0.963604006,0.973391114,0.966029575,0.978297205,1.001929564,0.988376659,0.985840794,0.994584055,0.991990206,0.976948613,0.958533264,0.976903772,0.982244986,0.988676394,0.963031745,0.985772876,0.985477497,0.988828627,0.988828627,0.960984319,0.958120908,1.005310672,1.009016246,0.96969977,0.973943462,0.972509996,0.960712499
85,1977,1,0.976269266,0.988963356,0.971893408,0.971893408,0.964140969,0.97393353,0.966589651,0.979459683,1.002502907,0.988471325,0.985838807,0.994175512,0.991582729,0.977881872,0.959150566,0.977020679,0.982362532,0.988484053,0.963651943,0.985451673,0.986042166,0.989465439,0.989465439,0.961603199,0.958676398,1.004881964,1.008585958,0.97086157,0.974278745,0.973136299,0.961217183
86,1977,2,0.983333894,0.996119842,0.966066979,0.966066979,0.959136209,0.968877938,0.961370327,0.968665628,0.99715966,0.987580075,0.98584875,0.998104476,0.995501446,0.969205099,0.953400529,0.976071502,0.981408165,0.990379003,0.957874921,0.988488029,0.980779778,0.983533667,0.983533667,0.955838459,0.953499804,1.008984966,1.012704083,0.960074383,0.971147563,0.967302419,0.956512134
87,1977,3,0.99545382,1.00839736,0.956342161,0.956342161,0.950767361,0.96042409,0.952647053,0.950818895,0.98822779,0.986043472,0.985820412,1.005271626,1.002649905,0.954804341,0.943803217,0.975160744,0.980492428,0.994047162,0.948232568,0.993772637,0.971983219,0.973633023,0.973633023,0.946216606,0.944847946,1.016371274,1.020117618,0.942241821,0.965880114,0.957565165,0.948638653
88,1977,4,1.006290505,1.01937495,0.947910528,0.947910528,0.943495436,0.953078306,0.94507166,0.935515354,0.980469725,0.984658667,0.985746829,1.012091751,1.009452243,0.942401128,0.935482135,0.975015666,0.980346556,0.997722571,0.939872434,0.998565672,0.964342834,0.965048945,0.965048945,0.937874245,0.937334571,1.023305331,1.027077234,0.926953209,0.96127004,0.94912275,0.941791157
89,1977,5,0.986653592,0.999482705,0.963370425,0.963370425,0.956817598,0.966535778,0.958952972,0.963695821,0.994684686,0.98716027,0.98584668,1.000015945,0.99740793,0.965201757,0.950739332,0.975736256,0.981071086,0.991333545,0.955201234,0.989926583,0.97834228,0.98078836,0.98078836,0.953170456,0.951102239,1.010966318,1.014692738,0.955108171,0.969692201,0.964602417,0.954331498
90,1977,6,0.964676175,0.977219523,0.981734229,0.981734229,0.972578541,0.982456801,0.975393299,0.997865703,1.01151411,0.989929833,0.985780048,0.988172774,0.985595646,0.992620088,0.968862361,0.979353386,0.984707993,0.985816945,0.973409316,0.980552866,0.994917149,0.999484185,0.999484185,0.971339828,0.967407973,0.998516919,1.002197452,0.989258874,0.979526725,0.982989705,0.969143712
91,1977,7,0.949667662,0.96201586,0.995058168,0.995058168,0.983972349,0.993966333,0.987289907,1.023142797,1.023688321,0.991818289,0.985625464,0.981341866,0.978782552,1.012741765,0.982011605,0.984079857,0.989460306,0.983317394,0.986620271,0.974399525,1.006907609,1.013049023,1.013049023,0.984522695,0.979207187,0.991069307,0.994722387,1.014530287,0.986554397,0.996330683,0.979836247
92,1977,8,0.935059041,0.947217288,1.008772429,1.008772429,0.99566475,1.005777491,0.999508105,1.049601198,1.036188291,0.99366997,0.98539019,0.975914252,0.973369094,1.033654847,0.995546054,0.991011492,0.99642984,0.982149834,1.000218238,0.968671608,1.01921924,1.027011241,1.027011241,0.998091753,0.991325357,0.98487313,0.988503371,1.040990875,0.993699772,1.010062483,0.990796107
93,1977,9,0.926696969,0.938746487,1.017012265,1.017012265,1.002673141,1.012857065,1.006836289,1.065721036,1.043683902,0.994743045,0.985218285,0.973457607,0.970918855,1.046319541,1.003677854,0.996279919,1.001727072,0.982167884,1.008388202,0.965539154,1.026602068,1.035400055,1.035400055,1.006244347,0.998593547,0.981898601,0.985517878,1.057116361,0.997952355,1.018312856,0.997359374
94,1977,10,0.926914,0.93896634,1.016794426,1.016794426,1.002488016,1.01267006,1.006642673,1.065292657,1.043485877,0.994715024,0.985223085,0.973514648,0.970975748,1.045983748,1.003462871,0.996129352,1.001575682,0.982160247,1.00817221,0.965618904,1.026407022,1.035178277,1.035178277,1.006028814,0.998401516,0.981969817,0.985589357,1.056687787,0.997840304,1.018094738,0.997186064
95,1977,11,0.942967384,0.955228461,1.001248476,1.001248476,0.989254383,0.999302015,0.992808257,1.035029135,1.029334345,0.992664887,0.985527895,0.978687445,0.976135054,1.022155961,0.98812075,0.986935997,0.992332062,0.982609107,0.992758087,0.971736046,1.012468523,1.019351254,1.019351254,0.990647462,0.984680359,0.988083522,0.991725596,1.026416549,0.989790378,1.002528908,0.984788942
96,1977,12,0.972285132,0.984927418,0.975234634,0.975234634,0.967007914,0.976829594,0.969580375,0.985684271,1.005564346,0.988972958,0.98582457,0.992047595,0.989460362,0.982874176,0.962447984,0.977707655,0.983053264,0.987502408,0.966964836,0.983755615,0.989057307,0.992867075,0.992867075,0.964909048,0.961642638,1.002640434,1.006336165,0.977082786,0.976066216,0.976481798,0.963911289
97,1978,1,0.974770697,0.987445302,0.973145332,0.973145332,0.965215447,0.975018921,0.967710445,0.981789007,1.003650227,0.988660074,0.985834183,0.993367455,0.99077678,0.979751027,0.960386076,0.977265692,0.982608885,0.988107184,0.964893251,0.984812279,0.987172133,0.990739998,0.990739998,0.962841868,0.959788017,1.004032495,1.007733358,0.973189581,0.97494918,0.974389824,0.962226981
98,1978,2,0.991032452,1.003918502,0.959852007,0.959852007,0.953790068,0.963477497,0.955797138,0.957235749,0.991453417,0.986605338,0.985837375,1.002597775,0.999983027,0.95999005,0.947267045,0.975395041,0.980728006,0.992651573,0.951712652,0.991834668,0.975159959,0.977206328,0.977206328,0.94968929,0.947972242,1.013628896,1.017365131,0.948653178,0.967787267,0.9610795,0.951483286
99,1978,3,0.998863393,1.011851266,0.953663738,0.953663738,0.948458956,0.958092238,0.950241857,0.945940482,0.98576475,0.985609007,0.985802152,1.007377676,1.004750462,0.950855978,0.941159913,0.975051633,0.980382721,0.995165716,0.945576858,0.995274379,0.969557526,0.970906174,0.970906174,0.943566542,0.942462441,1.018521372,1.02227564,0.937367889,0.964420066,0.954883317,0.946465589
100,1978,4,0.988966501,1.001825688,0.961506645,0.961506645,0.955214169,0.964916063,0.957281502,0.960270342,0.992973292,0.986867334,0.985842696,1.001371258,0.998759708,0.962439343,0.948899988,0.975542084,0.980875853,0.992021563,0.953353258,0.990932984,0.976656808,0.978890882,0.978890882,0.951326409,0.949444453,1.012365891,1.01609747,0.951685328,0.968683969,0.962736253,0.952823158
101,1978,5,0.968830742,0.981428111,0.978165593,0.978165593,0.969520995,0.9793682,0.972202473,0.99116546,1.008248268,0.989407498,0.985807179,0.990256792,0.987674229,0.987263398,0.965340515,0.978398424,0.983747809,0.986705392,0.969870942,0.982295418,0.991700656,0.995851027,0.995851027,0.967808976,0.96424327,1.000741934,1.004430668,0.982561363,0.977629407,0.979416506,0.96627218
102,1978,6,0.952243767,0.964625461,0.992719913,0.992719913,0.981975289,0.99194899,0.985204027,1.018676751,1.021554002,0.99149361,0.985658293,0.982430974,0.97986882,1.009196622,0.979704008,0.983113025,0.988488188,0.98366085,0.984301844,0.975438322,1.004805481,1.010668492,1.010668492,0.982209197,0.977138383,0.99227647,0.995934,1.010064704,0.985327361,0.993989438,0.977963014
103,1978,7,0.935505646,0.947669701,1.008340854,1.008340854,0.995297332,1.005406342,0.999124017,1.048761581,1.035795396,0.993612993,0.985398614,0.97605974,0.973514202,1.032993585,0.995120136,0.990759179,0.996176147,0.982164046,0.999790322,0.968842171,1.01883226,1.026571863,1.026571863,0.997664747,0.990944413,0.985044657,0.988675531,1.040151055,0.993476217,1.009630355,0.990451902
104,1978,8,0.9247511,0.936775317,1.018975346,1.018975346,1.00434103,1.014541894,1.008580785,1.069586926,1.045468083,0.994994742,0.985174447,0.972963095,0.970425634,1.049347967,1.005615196,0.997665174,1.003119901,0.982254493,1.010334636,0.964828067,1.028359421,1.037398629,1.037398629,1.008186643,1.000323761,0.981275244,0.984892224,1.060984115,0.998961202,1.020278447,0.99892068
105,1978,9,0.918994022,0.930943382,1.0248927,1.0248927,1.009364424,1.019616309,1.013836055,1.081300664,1.050842515,0.995744874,0.985036372,0.971686514,0.969152381,1.058502832,1.011454966,1.002157029,1.007636315,0.982711438,1.016201812,0.962768068,1.033653076,1.04342297,1.04342297,1.014041346,1.005536007,0.979598829,0.983209629,1.072704752,1.001992471,1.026203369,1.003621577
106,1978,10,0.922177434,0.934168186,1.021599988,1.021599988,1.006569924,1.016793427,1.010912351,1.074771221,1.047852589,0.995329015,0.985114262,0.972357057,0.969821176,1.053403733,1.008205426,0.999598196,1.005063491,0.982420643,1.012937022,0.963898812,1.030708081,1.040070725,1.040070725,1.010783496,1.002636239,0.980493913,0.984108013,1.066171228,1.000307507,1.022906446,1.001006755
107,1978,11,0.93173013,0.943845093,1.012015819,1.012015819,0.998424887,1.008565662,1.002393779,1.055925942,1.039140032,0.994095655,0.985324975,0.974874226,0.97233178,1.038630972,0.998746918,0.99298195,0.998411071,0.982090974,1.003434125,0.967410351,1.022126554,1.030313272,1.030313272,1.001300802,0.994187406,0.983633857,0.98725953,1.047317433,0.99537721,1.01331002,0.99338147
108,1978,12,0.953656888,0.966056957,0.991446691,0.991446691,0.980887415,0.990850066,0.984067892,1.016250338,1.020391442,0.991315649,0.985675194,0.983043794,0.980480042,1.007268726,0.97844748,0.982611758,0.98798418,0.983865138,0.983039419,0.976011415,1.00366046,1.009372251,1.009372251,0.980949456,0.976011549,0.992951873,0.996611892,1.007638641,0.984658113,0.992714588,0.976942432
109,1979,1,0.965162659,0.977712333,0.98131383,0.98131383,0.972218481,0.982093083,0.975017507,0.997074869,1.011129495,0.989868678,0.985783576,0.988412753,0.985834999,0.991988334,0.968447474,0.979234291,0.984588247,0.985916891,0.972992482,0.980756111,0.994538345,0.999056185,0.999056185,0.970923879,0.967035258,0.998774062,1.002455542,0.988468335,0.979303551,0.982568768,0.968805605
110,1979,2,0.986653592,0.999482705,0.963370425,0.963370425,0.956817598,0.966535778,0.958952972,0.963695821,0.994684686,0.98716027,0.98584668,1.000015945,0.99740793,0.965201757,0.950739332,0.975736256,0.981071086,0.991333545,0.955201234,0.989926583,0.97834228,0.98078836,0.98078836,0.953170456,0.951102239,1.010966318,1.014692738,0.955108171,0.969692201,0.964602417,0.954331498
111,1979,3,0.991291358,1.004180775,0.959645312,0.959645312,0.953612131,0.963297753,0.955611683,0.9568571,0.991263521,0.986572481,0.985836591,1.002752525,1.000137373,0.959684295,0.947063059,0.975378333,0.980711206,0.992731535,0.951507709,0.991947846,0.974972941,0.976995895,0.976995895,0.949484783,0.947788305,1.013788017,1.017524838,0.948274841,0.967675145,0.96087254,0.951315858
112,1979,4,0.971789831,0.984425676,0.975652914,0.975652914,0.967366663,0.977191987,0.969954657,0.9864653,1.005947463,0.989035283,0.985822364,0.99178768,0.989201125,0.983499999,0.96286078,0.97780115,0.98314727,0.987384982,0.96737957,0.983545642,0.989434631,0.993292918,0.993292918,0.9653229,0.962013857,1.002365604,1.006060322,0.977863421,0.976289574,0.976900613,0.964248351
113,1979,5,0.950368356,0.962725665,0.994419941,0.994419941,0.983427355,0.993415804,0.986720645,1.021922505,1.023105849,0.99172994,0.985634651,0.981634459,0.979074383,1.011773528,0.981381746,0.983809971,0.989188945,0.983407049,0.985987456,0.9746813,1.006333921,1.012399257,1.012399257,0.983891226,0.978642585,0.991394521,0.9950488,1.013310098,0.986219737,0.99569164,0.979325083
114,1979,6,0.935729191,0.947896153,1.008125142,1.008125142,0.995113676,1.00522082,0.998932031,1.048342093,1.035599006,0.993584484,0.985402801,0.976133081,0.973587352,1.032663147,0.994907253,0.990633928,0.996050211,0.982171708,0.99957644,0.968927663,1.018638827,1.026352251,1.026352251,0.997451319,0.990753999,0.985130972,0.988762163,1.03973147,0.993364448,1.009414368,0.990279843
115,1979,7,0.9243205,0.936339118,1.01941221,1.01941221,1.004712108,1.014916741,1.008968933,1.070448594,1.045865052,0.995050557,0.985164551,0.972857838,0.970320651,1.0500225,1.006046332,0.997980454,1.003436905,0.982278139,1.010767795,0.964671687,1.028750422,1.037843391,1.037843391,1.008618881,1.000708731,0.981141047,0.984757532,1.061846226,0.99918549,1.02071587,0.999268011
116,1979,8,0.916474409,0.928391007,1.027536696,1.027536696,1.011606977,1.02188164,1.016182675,1.086564588,1.053242156,0.996076098,0.984972046,0.971220875,0.968687957,1.062606234,1.014064295,1.004322059,1.009813182,0.98301206,1.018823388,0.961888586,1.036016669,1.04611477,1.04611477,1.016657347,1.007863416,0.978949398,0.982557804,1.077972407,1.003342278,1.028850746,1.005719449
117,1979,9,0.914393262,0.926282799,1.029746897,1.029746897,1.013480658,1.023774352,1.018143564,1.090979353,1.055247263,0.996351204,0.984917147,0.970881708,0.968349675,1.066042524,1.016245518,1.006208992,1.011710431,0.983309742,1.021014847,0.961173036,1.037991664,1.048364932,1.048364932,1.018844147,1.009808251,0.978454369,0.982060951,1.082390611,1.004468475,1.031063774,1.007471914
118,1979,10,0.915639923,0.92754567,1.028420017,1.028420017,1.012355909,1.022638178,1.016966436,1.088327385,1.0540436,0.996186236,0.984950224,0.971079839,0.968547289,1.063978899,1.014936035,1.005067677,1.010562877,0.98312594,1.019699219,0.961600458,1.036806077,1.047014062,1.047014062,1.017531316,1.00864076,0.978746306,0.982353964,1.079736543,1.003792603,1.029735197,1.006419965
